,JobTitle,Require,Link
10080,"Web Developer (C#, .Net)","ASP.NET, C#, .NET",https://topdev.vn/viec-lam/web-developer-c-net-vinatti-2026618
10081,"Development Team Leader (Senior Only) (Oracle, MySQL, C/C++)","SQL, Database, C/C++, Videos Editor",https://topdev.vn/viec-lam/development-team-leader-senior-only-oracle-mysql-c-c-shinhan-securities-2026737
10082,QA/QC (Junior),"QA, QC, Tester",https://topdev.vn/viec-lam/qa-qc-junior-shinhan-securities-2026739
10083,Business Analyst,"Business Analyst, System, Commucation",https://topdev.vn/viec-lam/business-analyst-itd-group-2026743
10084,Back-end Developer (PHP/Laravel),"PHP, OOP, MVC, Laravel, Back-End, JavaScript",https://topdev.vn/viec-lam/back-end-developer-php-laravel-gems-tech-2026744
10085,Data Engineer (Python/Golang/Ruby)~$3000,"Python, Data Engineer, Golang, Ruby",https://topdev.vn/viec-lam/data-engineer-python-golang-ruby-3000-seal-commerce-2026746
10086,"Junior/Experience .NET Developer (C#, MVC)","ASP.NET, C#, .NET, JavaScript",https://topdev.vn/viec-lam/junior-experience-net-developer-c-mvc-ekino-vietnam-2026741
10087,Back-end Developer (Java/.NET/SQL),"Java, SQL, .NET, Back-End",https://topdev.vn/viec-lam/back-end-developer-java-net-sql-fe-credit-2026747
10088,"Java Developer (Angular, TypeScript)","Java, Full-Stack, Angular, TypeScript",https://topdev.vn/viec-lam/java-developer-angular-typescript-fpt-software-2026808
10089,[Remote/Fulltime] Senior Web Developer (NodeJS/ReactJS),"ReactJS, Web, Laravel, NodeJS, LiveCode",https://topdev.vn/viec-lam/remote-fulltime-senior-web-developer-nodejs-reactjs-faba-technology-2026750
10090,"HOT Senior C/C++ Engineer, Windows App","C++, Windows",https://topdev.vn/viec-lam/senior-c-c-engineer-windows-app-naver-vietnam-2027132
10091,HOT .Net C# Engineer (Window Desktop App),"C#, .NET, .NET Core",https://topdev.vn/viec-lam/net-c-engineer-window-desktop-app-naver-vietnam-2027133
10092,HOT Senior Back-end Engineer (Java),"Java, Back-End, Spring",https://topdev.vn/viec-lam/senior-back-end-engineer-java-naver-vietnam-2027131
10093,HOT Senior macOS Engineer (Objective-C/Swift),"Swift, iOS, Objective-C, MacOS",https://topdev.vn/viec-lam/senior-macos-engineer-objective-c-swift-naver-vietnam-2027134
10094,HOT Senior Frontend Engineer (ReactJS/VueJS),"CSS, JavaScript, HTML, Front-End, ReactJS, VueJS",https://topdev.vn/viec-lam/senior-frontend-engineer-reactjs-vuejs-naver-vietnam-2027130
10095,HOT Senior UI Frontend Engineer (HTML/CSS),"CSS, HTML, UI Design, Front-End, JavaScript",https://topdev.vn/viec-lam/senior-ui-frontend-engineer-html-css-naver-vietnam-2027135
10096,HOT 9 Senior PHP Developers (Laravel/ MySQL),"PHP, JavaScript, CSS, HTML",https://topdev.vn/viec-lam/9-senior-php-developers-laravel-mysql-rivercrane-vietnam-2027127
10097,"[Junior] Kỹ Sư Phần Mềm (Java, NodeJS)","Java, MySQL, NodeJS, REST API",https://topdev.vn/viec-lam/junior-ky-su-phan-mem-java-nodejs-cong-ty-co-phan-phat-hanh-sach-tp-ho-chi-minh-fahasa-2027138
10098,Technical Trainer,"Java, Unity, C++",https://topdev.vn/viec-lam/technical-trainer-gameloft-vietnam-2027137
10099,HOT QA Engineer (m/f/d)_Payment Solutions,"Java, Python, QA, Objective-C, Automation Tester",https://topdev.vn/viec-lam/qa-engineer-m-f-d-payment-solutions-hrs-group-2027136
10100,"Fresher/Junior/Senior Embedded Software (C Language, C++) ~ $2500","C++, C#, Firmware, Embedded System",https://topdev.vn/viec-lam/fresher-junior-senior-embedded-software-c-language-c-2500-selex-motors-2027129
10101,Senior Java Developer,Java,https://topdev.vn/viec-lam/senior-java-developer-xperc-2027128
10102,HOT DevOps Engineer,"Linux, AWS, CI/CD, DevOps",https://topdev.vn/viec-lam/devops-engineer-cong-ty-cp-duoc-pham-pharmacity-2027123
10103,Mobile App Developer (iOS: Swift/Objective C),"Swift, iOS, Objective-C, Mobile",https://topdev.vn/viec-lam/mobile-app-developer-ios-swift-objective-c-voip24h-2027126
10104,LẬP TRÌNH VIÊN PHP (Laravel),"PHP, Laravel, Front-End",https://topdev.vn/viec-lam/lap-trinh-vien-php-laravel-omt-2027125
10105,C# .Net/Python Developer,"C#, Python, .NET",https://topdev.vn/viec-lam/c-net-python-developer-cong-ty-tnhh-thi-giac-meta-2027124
10106,"Fullstack Web Dev (NodeJS, VueJS)","CSS, NodeJS, HTML, MongoDB, Full-Stack, VueJS",https://topdev.vn/viec-lam/fullstack-web-dev-nodejs-vuejs-cong-ty-tnhh-thi-giac-meta-2027122
10107,Fresher/ Junior Java Developer,"Java, JavaScript",https://topdev.vn/viec-lam/fresher-junior-java-developer-cathay-life-2027121
10108,BACKEND DEVELOPER ( JUNIOR - SENIOR ),"Java, Python, Back-End, Golang, NodeJS",https://topdev.vn/viec-lam/backend-developer-junior-senior-minerva-technology-solutions-jsc-2026492
10109,CHUYÊN VIÊN VẬN HÀNH ỨNG DỤNG COREBANKING,"Linux, Oracle, Java, SQL, System Admin, Unit Testing, Core Banking, Product Operation",https://topdev.vn/viec-lam/chuyen-vien-van-hanh-ung-dung-corebanking-ngan-hang-tmcp-sai-gon-thuong-tin-sacombank-2026470
10110,Back-end Developer (NodeJS),"Back-End, Web, NodeJS",https://topdev.vn/viec-lam/back-end-developer-nodejs-m2-vietnam-2026494
10111,Web Developer (Wordpress),"HTML5, JavaScript, UI Design, CSS3, TypeScript, PHP, WordPress, Full-Stack",https://topdev.vn/viec-lam/web-developer-wordpress-lastmile-works-2026493
10112,Product Manager,Product Manager,https://topdev.vn/viec-lam/product-manager-omega-media-2026495
10113,"PHP Developer (Laravel, CakePHP, EC Cube)","PHP, CakePHP, Laravel, CRM, Symfony",https://topdev.vn/viec-lam/php-developer-laravel-cakephp-ec-cube-anyses-2026501
10114,Backend Developer (NodeJS/ Elixir/ Java),"NodeJS, Back-End, Elixir, Java",https://topdev.vn/viec-lam/backend-developer-nodejs-elixir-java-littlelives-2026506
10115,"Full-stack Developer (.Net Core, Angular)","Angular, .NET Core, Full-Stack",https://topdev.vn/viec-lam/full-stack-developer-net-core-angular-cong-ty-tnhh-posco-ict-viet-nam-2026504
10116,NodeJS Developer,"NodeJS, Back-End",https://topdev.vn/viec-lam/nodejs-developer-laidon-group-2026502
10117,Chuyên viên Phát triển Phần mềm (C# .NET),"C#, ASP.NET, .NET",https://topdev.vn/viec-lam/chuyen-vien-phat-trien-phan-mem-c-net-stavian-2026507
10118,NodeJS Developer (Fulltime),"NodeJS, NestJS, TypeScript",https://topdev.vn/viec-lam/nodejs-developer-fulltime-bnk-solutions-2026510
10119,QA/QC ENGINEER,"QA, QC, Manual Test",https://topdev.vn/viec-lam/qa-qc-engineer-digicommerce-group-inc-2026509
10120,DevOps Engineer (Mid - Senior Level),DevOps,https://topdev.vn/viec-lam/devops-engineer-mid-senior-level-littlelives-2026508
10121,HOT [Urgent] 3 Ruby On Rails Developers (sign-on bonus),"Ruby on Rails, Python, NestJS",https://topdev.vn/viec-lam/urgent-3-ruby-on-rails-developers-sign-on-bonus-bravesoft-vietnam-2026681
10122,Front-end Developer (ReactJS),"HTML5, JavaScript, Front-End, ReactJS, CSS3",https://topdev.vn/viec-lam/front-end-developer-reactjs-gems-tech-2026512
10123,Fresher Tester (Manual Test),"Tester, English - Good, Manual Test",https://topdev.vn/viec-lam/fresher-tester-manual-test-just-in-time-solutions-2026511
10124,UI/UX Designer,"CSS, HTML5, Photoshop, Web Design, IT Auditor, Adobe XD, Mobile",https://topdev.vn/viec-lam/ui-ux-designer-suga-2026699
10125,"Back-end Developer (PHP, Laravel)","PHP, Laravel, Back-End",https://topdev.vn/viec-lam/back-end-developer-php-laravel-cong-ty-co-phan-cong-nghe-posapp-2026692
10126,IT BUSINESS ANALYST,"SQL, Business Analyst",https://topdev.vn/viec-lam/it-business-analyst-mirae-asset-finance-company-2026685
10127,CHUYÊN VIÊN LẬP TRÌNH JAVA,"Java, Back-End, Spring",https://topdev.vn/viec-lam/chuyen-vien-lap-trinh-java-cong-ty-tnhh-chung-khoan-acb-acbs-2026703
10128,"[Middle/Senior] .NET Developer (Salary up to $3,000)","C#, .NET, .NET Core",https://topdev.vn/viec-lam/middle-senior-net-developer-salary-up-to-3-000-creative-force-2026704
10129,"QC/QA Tester (Fresher, Junior, Senior)","Web, Test, Mobile, Agile, CSS, HTML, Scrum, Flutter, Tester",https://topdev.vn/viec-lam/qc-qa-tester-fresher-junior-senior-suga-2026701
10130,"Back-End Developer (PHP, API, Laravel)","PHP, Laravel, Back-End, API",https://topdev.vn/viec-lam/back-end-developer-php-api-laravel-cong-ty-tnhh-vina-payroll-outsourcing-2026705
10131,"DEVOPS ENGINEER (AWS, Kubernetes)","DevOps, Cloud, CI/CD, AWS, Kubernetes",https://topdev.vn/viec-lam/devops-engineer-aws-kubernetes-citynow-technology-solutions-2026724
10132,Lập trình viên Java ~ Upto 30mil,"OOP, Java, MongoDB, My SQL, REST API, Redis",https://topdev.vn/viec-lam/lap-trinh-vien-java-upto-30mil-weatherplus-2026728
10133,"Senior Java Developer (Spring/ Spring Boot, JavaScript)","CSS, Java, JavaScript, HTML, Full-Stack, Spring, Spring Boot",https://topdev.vn/viec-lam/senior-java-developer-spring-spring-boot-javascript-beetech-2026789
10134,JUNIOR SOFTWARE DEVELOPER (PHP/LARAVEL/MySQL),"PHP, Linux, MySQL, JQuery, Git, VueJS, HTML & CSS, JavaScript",https://topdev.vn/viec-lam/junior-software-developer-php-laravel-mysql-secomus-2026725
10135,.NET Developer,"C#, .NET, .NET Core",https://topdev.vn/viec-lam/net-developer-pixelz-2026794
10136,"Automation Tester, QA/ QC","QA, QC, Tester, Automation Tester, Selenium, Appium",https://topdev.vn/viec-lam/automation-tester-qa-qc-sellerwix-print-on-demand-management-system-2026799
10137,HO - CHUYÊN VIÊN DỰ ÁN QUẢN TRỊ DỊCH VỤ CLOUD,Cloud,https://topdev.vn/viec-lam/ho-chuyen-vien-du-an-quan-tri-dich-vu-cloud-ngan-hang-a-chau-acb-2026807
10138,"Software Developer (Python, JavaScript)","JavaScript, Python, Full-Stack, Front-End, Back-End",https://topdev.vn/viec-lam/software-developer-python-javascript-cong-ty-co-phan-nhua-chau-au-2026901
10139,Test Lead,"Test Design, Automation Tester",https://topdev.vn/viec-lam/test-lead-cong-ty-cp-cq-tdt-asia-2026801
10140,Senior Backend Engineer (NodeJS),"NodeJS, Back-End, MySQL, REST API",https://topdev.vn/viec-lam/senior-backend-engineer-nodejs-younet-group-2026910
10141,CHUYÊN VIÊN LẬP TRÌNH (PHP/ NODEJS/ JAVA/ JAVASCRIPT/ MOBILE/...),"Java, JavaScript, Mobile, C/C++, PHP, Swift, NodeJS, Objective-C",https://topdev.vn/viec-lam/chuyen-vien-lap-trinh-php-nodejs-java-javascript-mobile-trung-tam-cong-nghe-thong-tin-mobifone-2026917
10142,[All Levels] Lập trình viên .NET,"C#, JQuery, .NET, Bootstrap",https://topdev.vn/viec-lam/all-levels-lap-trinh-vien-net-bkav-2026916
10143,Nhân Viên Lập Trình (.Net/ C#/ SQL),"C#, .NET, SQL Server",https://topdev.vn/viec-lam/nhan-vien-lap-trinh-net-c-sql-smartsign-2026919
10144,"Web Developer (HTML, CSS, JavaScript)","CSS, JavaScript, HTML",https://topdev.vn/viec-lam/web-developer-html-css-javascript-south-telecom-2027022
10145,HOT 03 Senior Backend Engineer (Golang/NodeJS),"JavaScript, MySQL, NodeJS, NoSQL, Golang",https://topdev.vn/viec-lam/03-senior-backend-engineer-golang-nodejs-metasource-2027031
10146,"HOT Senior Automation Tester (Blockchain, up to 2500 USD)","API, Automation Tester, Tester",https://topdev.vn/viec-lam/senior-automation-tester-blockchain-up-to-2500-usd-metasource-2027029
10147,"HOT Designer (UX/UI, Graphic/Web Design)","UX/UI Design, Graphic Design, Web Design",https://topdev.vn/viec-lam/designer-ux-ui-graphic-web-design-titan-technology-corporation-2027036
10148,HOT Automation QA Engineer,"Java, Tester, Mobile, Automation Tester, Selenium, QC",https://topdev.vn/viec-lam/automation-qa-engineer-titan-technology-corporation-2027037
10149,HOT Manual QC Engineer,"QC, Manual Test",https://topdev.vn/viec-lam/manual-qc-engineer-titan-technology-corporation-2027038
10150,HOT [VieZ] Front-end Developer,"HTML5, AngularJS, NodeJS, CSS3, React, C#, .NET, Angular, UI/UX, Front-End",https://topdev.vn/viec-lam/viez-front-end-developer-datvietvac-group-holdings-2027041
10151,HOT Senior Cards Business Analyst Specialist,"Business Analyst, Business Analyst",https://topdev.vn/viec-lam/senior-cards-business-analyst-specialist-fe-credit-2027040
10152,FRONTEND ENGINEER (REACT JS),"AngularJS, JavaScript, Front-End, ReactJS, VueJS, TypeScript, NextJS",https://topdev.vn/viec-lam/frontend-engineer-react-js-cong-ty-tnhh-can-lab-vn-2027042
10153,Junior Cloud Sales | AWS,"Project Manager, AWS, Solution Architect, Cloud",https://topdev.vn/viec-lam/junior-cloud-sales-aws-megazone-vietnam-company-limited-2027044
10154,Manager (System and Security) / IT Division,"Cybersecurity, Infrastructure, System Security",https://topdev.vn/viec-lam/manager-system-and-security-it-division-msig-insurance-vietnam-company-limited-2027043
10155,AWS DEVOPS | Intermediate +,"AWS, DevOps, CI/CD",https://topdev.vn/viec-lam/aws-devops-intermediate-megazone-vietnam-company-limited-2027045
10156,CHUYÊN VIÊN LẬP TRÌNH FULL-STACK C#/ .NET,"C#, .NET, Full-Stack, ASP.NET",https://topdev.vn/viec-lam/chuyen-vien-lap-trinh-full-stack-c-net-cong-ty-co-phan-dich-vu-va-thuong-mai-dien-tu-quoc-te-ebis-2027046
10157,HOT Web Java Developer (Spring/ Spring Boot/ J2EE),"Java, MySQL, MyBatis, Spring Boot",https://topdev.vn/viec-lam/web-java-developer-spring-spring-boot-j2ee-hanatour-japan-system-viet-nam-hjsv-2027086
10158,[Remote/Hybrid] DevOps Engineer,"Docker, AWS, Cloud, Kubernetes, Google Cloud Platform - Rollbar, DevOps",https://topdev.vn/viec-lam/remote-hybrid-devops-engineer-cong-ty-co-phan-teqie-2027120
10159,"[Junior/Senior] DEVELOPER (NodeJS, ReactJS, React Native)","NodeJS, ReactJS, JavaScript, React Native",https://topdev.vn/viec-lam/junior-senior-developer-nodejs-reactjs-react-native-iceo-technology-taki-group-2026484
10160,Senior/Lead Business Analyst (BA),Business Analyst,https://topdev.vn/viec-lam/senior-lead-business-analyst-ba-softworld-vietnam-ltd-2026477
10161,PHP Developer Team Lead,"PHP, Git",https://topdev.vn/viec-lam/php-developer-team-lead-code-engine-studio-2026485
10162,BACK-END JAVA DEVELOPER (~25M - 40M),"Java, Back-End",https://topdev.vn/viec-lam/back-end-java-developer-25m-40m-tripath-vietnam-co-ltd-2026486
10163,[HCM] Senior IT Security Developer | Up to $3500,"Python, PHP, JavaScript, IT Security",https://topdev.vn/viec-lam/hcm-senior-it-security-developer-up-to-3500-hybrid-technologies-2026488
10164,Full-stack React Native/NodeJS (Upto $3000 Gross),"English - Good, NodeJS, Mobile, React Native, AWS, English Skills",https://topdev.vn/viec-lam/full-stack-react-native-nodejs-upto-3000-gross-away-digital-teams-2026489
10165,Backend Developer – API development,"ASP.NET, C#, MVC, .NET, Back-End, API",https://topdev.vn/viec-lam/backend-developer-api-development-titan-dms-pty-ltd-2026490
10166,[Full-time/ Full-Remote] Web Developer (Python/Java/ReactJS),"Java, Python, ReactJS",https://topdev.vn/viec-lam/full-time-full-remote-web-developer-python-java-reactjs-yrglm-vietnam-2026491
10167,CHUYÊN VIÊN THIẾT KẾ UI/UX,"Photoshop, Illustrator, Web, Flash",https://topdev.vn/viec-lam/chuyen-vien-thiet-ke-ui-ux-tong-cong-ty-co-phan-bao-hiem-buu-dien-pti-2026676
10168,[Remote] Front-end Developer,"Python, NodeJS, HTML, ReactJS, NextJS",https://topdev.vn/viec-lam/remote-front-end-developer-cycai-2026677
10169,IT - SOFTWARE ENGINEER (CORE BANKING),".NET, Java, C#, NodeJS, Golang",https://topdev.vn/viec-lam/it-software-engineer-core-banking-ngan-hang-a-chau-acb-2026678
10170,Partner Service Consultant (IT Business Analyst Skills),"SQL, SEM, Data Analytics, Business Analyst, English",https://topdev.vn/viec-lam/partner-service-consultant-it-business-analyst-skills-dicentral-2026710
10171,Software Developer (Front-end/Angular/.NET/C++/C#) ~ Up to $3500,"C#, .NET, Front-End, Angular, JavaScript, C/C++",https://topdev.vn/viec-lam/software-developer-front-end-angular-net-c-c-up-to-3500-cong-ty-tnhh-mitek-viet-nam-2026719
10172,"Web Back-End Developer (C#, .NET, ASP.NET) - Up to 40M",".NET, C#, Back-End, ASP.NET",https://topdev.vn/viec-lam/web-back-end-developer-c-net-asp-net-up-to-40m-misa-software-2026713
10173,"Full-stack Developer (ASP.NET, VueJS/ AngularJS/ ReactJS) - Up to 40M","ASP.NET, ReactJS, VueJS, C#, Full-Stack, .NET, AngularJS",https://topdev.vn/viec-lam/full-stack-developer-asp-net-vuejs-angularjs-reactjs-up-to-40m-misa-software-2026715
10174,"Back-end Engineer (Java, Python, Javascript) (Base in Đà Nẵng)","Java, JavaScript, Python, Golang, Back-End, C/C++",https://topdev.vn/viec-lam/back-end-engineer-java-python-javascript-base-in-da-nang-cho-tot-2026721
10175,[All Levels/Fresher] Tester/ QA/ QC,"QA, QC, Tester, Manual Tester",https://topdev.vn/viec-lam/all-levels-fresher-tester-qa-qc-cyberlogitec-vietnam-co-ltd-2026861
10176,"JAVA DEVELOPER (Java Core, JEE, Spring MVC, Hibernate)","Java, Hibernate, Spring, Java Core",https://topdev.vn/viec-lam/java-developer-java-core-jee-spring-mvc-hibernate-citynow-technology-solutions-2026863
10177,TESTER (Manual Test / Automation Test),"Tester, Manual Test, Automation Tester",https://topdev.vn/viec-lam/tester-manual-test-automation-test-citynow-technology-solutions-2026862
10178,"FRONT-END DEVELOPER (ReactJS, VueJS, TypeScript)","JavaScript, Front-End, ReactJS, VueJS, TypeScript",https://topdev.vn/viec-lam/front-end-developer-reactjs-vuejs-typescript-citynow-technology-solutions-2026864
10179,BUSINESS ANALYST,Business Analyst,https://topdev.vn/viec-lam/business-analyst-citynow-technology-solutions-2026865
10180,"Digital Banking Technical Officer - Chuyên viên Công nghệ thông tin Ngân hàng số (Java, .NET)","Java, .NET",https://topdev.vn/viec-lam/digital-banking-technical-officer-chuyen-vien-cong-nghe-thong-tin-ngan-hang-so-java-net-ngan-hang-dau-tu-va-phat-trien-campuchia-bidc-2026867
10181,"Java Developer (Fresher, Junior) ~ $1,500","Java, Spring Boot, Spring",https://topdev.vn/viec-lam/java-developer-fresher-junior-1-500-dac-data-technology-hanoi-office-2026866
10182,"Java Developer (Fresher, Junior) ~ $1,500","Java, Spring Boot, Spring",https://topdev.vn/viec-lam/java-developer-fresher-junior-1-500-dac-data-technology-hanoi-office-2026866
10183,Python Developer (Django/ Odoo),"Django, Python, Odoo, Back-End",https://topdev.vn/viec-lam/python-developer-django-odoo-cong-ty-co-phan-cong-nghe-sang-tao-tre-teky-holdings-2026868
10184,ReactJS/ React Native Developer,"ReactJS, React Native",https://topdev.vn/viec-lam/reactjs-react-native-developer-bkav-2026897
10185,ITC INTERNSHIP (DEV/TESTER/BA),"Tester, Business Analyst, Java, JavaScript, .NET, PHP",https://topdev.vn/viec-lam/itc-internship-dev-tester-ba-itc-group-2026869
10186,Java Developer ~ Up to 1500$,"Java, MySQL, Spring, Database",https://topdev.vn/viec-lam/java-developer-up-to-1500-bkav-2026898
10187,JAVA DEVELOPER,"Back-End, Web Developer, Java Core, Spring, JavaEE",https://topdev.vn/viec-lam/java-developer-digicommerce-group-inc-2027024
10188,Mobile App Developer (React Native),"CSS, JavaScript, HTML, React Native, Redux, TypeScript",https://topdev.vn/viec-lam/mobile-app-developer-react-native-zoi-tech-sgn-2026900
10189,HOT Data Analyst (Risk analytics),"Python, Data Analytics",https://topdev.vn/viec-lam/data-analyst-risk-analytics-geocomply-geotech-hub-vietnam-2027026
10190,HOT Business Data Analyst,"SQL, Data Analyst",https://topdev.vn/viec-lam/business-data-analyst-geocomply-geotech-hub-vietnam-2027027
10191,TESTER,Tester,https://topdev.vn/viec-lam/tester-datx-vietnam-2027032
10192,"Software Engineer (C/C++, Android) - HN","Android, OOP, C++, Java, QT Framework, Embedded",https://topdev.vn/viec-lam/software-engineer-c-c-android-hn-lg-vs-dcv-lg-vehicle-component-solutions-development-center-vietnam-2027034
10193,SOFTWARE BACKEND DEVELOPER,"PHP, Java, NodeJS, Golang, Ruby, Back-End",https://topdev.vn/viec-lam/software-backend-developer-agecode-2027033
10194,HOT Kỹ Sư Phát Triển Phần Mềm - Đà Nẵng,"Android, OOP, C++, Java, QT Framework, Embedded",https://topdev.vn/viec-lam/ky-su-phat-trien-phan-mem-da-nang-lg-vs-dcv-lg-vehicle-component-solutions-development-center-vietnam-2027035
10195,HOT .NET developer (m/f/d),"C#, .NET, .NET Core",https://topdev.vn/viec-lam/net-developer-m-f-d-zoi-tech-sgn-2027078
10196,"Thiết kế đồ họa cho game 2D/3D (Artist, UI/UX, Animator)","UX/UI Design, Photoshop, Illustrator, Sketch, 3D Artist, Graphic Design, Motion Graphic Design, Design",https://topdev.vn/viec-lam/thiet-ke-do-hoa-cho-game-2d-3d-artist-ui-ux-animator-cong-ty-co-phan-giai-phap-cong-nghe-thong-tin-cuckookoo-2026464
10197,WordPress Developer,"PHP, MySQL, WordPress",https://topdev.vn/viec-lam/wordpress-developer-ielts-vietop-2026466
10198,QC Engineer (Nha Trang),"QC, Automation Tester, Agile & Scrum, English, Manual Test",https://topdev.vn/viec-lam/qc-engineer-nha-trang-infodation-2026462
10199,Front-end Developer (NodeJS/ReactJS/JavaScript/VueJS),"JavaScript, NodeJS, Front-End, ReactJS, VueJS",https://topdev.vn/viec-lam/front-end-developer-nodejs-reactjs-javascript-vuejs-thl-one-2026479
10200,Back-end Developer (NodeJS),"NodeJS, Back-End",https://topdev.vn/viec-lam/back-end-developer-nodejs-100man-2026468
10201,Junior Front-end Developer,"CSS, JavaScript, HTML, Bootstrap, Front-End",https://topdev.vn/viec-lam/junior-front-end-developer-cong-nghe-vmax-2026469
10202,Business Analyst (BA) – MES Consultant,Business Analyst,https://topdev.vn/viec-lam/business-analyst-ba-mes-consultant-thl-one-2026478
10203,Java Developer,"Java, Spring, Java Core",https://topdev.vn/viec-lam/java-developer-thl-one-2026480
10204,Mobile Developer (iOS/Android),"Swift, iOS, Mobile, xCode, Kotlin, Android",https://topdev.vn/viec-lam/mobile-developer-ios-android-thl-one-2026481
10205,"03 IT SYSTEM (AWS, LINUX ADMIN)","Linux, AWS, IT Manager",https://topdev.vn/viec-lam/03-it-system-aws-linux-admin-bin-corporation-group-viet-nam-2026482
10206,Python Developer | Up to $2000,"Django, Python, Back-End",https://topdev.vn/viec-lam/python-developer-up-to-2000-hybrid-technologies-2026483
10207,.NET CORE DEVELOPER,".NET, .NET Core, ASP.NET Core",https://topdev.vn/viec-lam/net-core-developer-restaff-house-of-norway-2026598
10208,Java Developer (HN/HD),"Java, Java Spring Boot, Spring",https://topdev.vn/viec-lam/java-developer-hn-hd-yody-fashion-2026599
10209,Unity Game Developer,"NodeJS, C#/ Oop/ Net Framwork, Blockchain, Unity3d, Network",https://topdev.vn/viec-lam/unity-game-developer-lucky-tech-2026605
10210,ReactJS Developer (HN/HD),"HTML5, JavaScript, Git, ReactJS",https://topdev.vn/viec-lam/reactjs-developer-hn-hd-yody-fashion-2026600
10211,Blockchain Developer,"Redux, Blockchain, Solidity, React, Rust",https://topdev.vn/viec-lam/blockchain-developer-lucky-tech-2026603
10212,Kỹ sư phát triển phần mềm (Software Engineer),"Android, iOS, Java, JavaScript, Python, ReactJS, C/C++",https://topdev.vn/viec-lam/ky-su-phat-trien-phan-mem-software-engineer-viettel-solutions-2026650
10213,Chuyên viên Phân tích nghiệp vụ (Business Analyst),Business Analyst,https://topdev.vn/viec-lam/chuyen-vien-phan-tich-nghiep-vu-business-analyst-viettel-solutions-2026649
10214,IT HELPDESK,IT Helpdesk,https://topdev.vn/viec-lam/it-helpdesk-citynow-technology-solutions-2026651
10215,Fresher Java/ .NET Software Engineer,"Java, .NET, ASP.NET, C#, Spring",https://topdev.vn/viec-lam/fresher-java-net-software-engineer-kms-technology-2026646
10216,Fresher Test Engineer (QA/QC/Tester),"Automation Tester, Manual Tester, QA, QC, Tester",https://topdev.vn/viec-lam/fresher-test-engineer-qa-qc-tester-kms-technology-2026647
10217,Senior .NET Developer,".NET, .NET Core, ASP.NET, Entity Framework",https://topdev.vn/viec-lam/senior-net-developer-ngan-hang-a-chau-acb-2026661
10218,Senior Golang Engineer,"Golang, Back-End, Web Developer",https://topdev.vn/viec-lam/senior-golang-engineer-money-forward-vietnam-2026653
10219,"Back-End Team Leader (Java, Spring)","Agile, Java, MySQL, REST API, PostgreSQL, Web Application, Spring, Kafka",https://topdev.vn/viec-lam/back-end-team-leader-java-spring-vincere-2026654
10220,Mobile Lead - T3023,"Mobile, Android, iOS",https://topdev.vn/viec-lam/mobile-lead-t3023-cmc-global-2026662
10221,[Remote] PHP Developer (WordPress/Laravel),"PHP, JavaScript, Back-End, Magento, Laravel, Symfony, CodeIgniter, WordPress",https://topdev.vn/viec-lam/remote-php-developer-wordpress-laravel-hexience-2026666
10222,Mobile Lead - T3023,"Mobile, Android, iOS",https://topdev.vn/viec-lam/mobile-lead-t3023-cmc-global-2026662
10223,Project Manager,Project Manager,https://topdev.vn/viec-lam/project-manager-wise-commerce-2026667
10224,"Business Intelligence Leader (SQL, Python, Power BI)","SQL, Python, Business Intelligence, Technical Engineer",https://topdev.vn/viec-lam/business-intelligence-leader-sql-python-power-bi-neyu-ltd-2026762
10225,QA/QC Engineer (Software Tester),"QC, Tester, Problem Solving Skill, English",https://topdev.vn/viec-lam/qa-qc-engineer-software-tester-metasource-2026816
10226,IT Solution Architect (Major in Core Banking),"AWS, Azure, Cloud, Solution Architect",https://topdev.vn/viec-lam/it-solution-architect-major-in-core-banking-ngan-hang-quoc-te-vib-2026845
10227,Cloud IT Solution Architect,"Core Banking, Solution Architect, Oracle ERP Cloud, Web Application, Cloud, Google Cloud Platform - Rollbar",https://topdev.vn/viec-lam/cloud-it-solution-architect-ngan-hang-quoc-te-vib-2026846
10228,QC Engineer,"QC, Automation Tester, Manual Tester",https://topdev.vn/viec-lam/qc-engineer-antsomi-2026847
10229,PHP Developer,"PHP, Laravel, Symfony, CodeIgniter",https://topdev.vn/viec-lam/php-developer-neolab-viet-nam-da-nang-2026848
10230,Business Analyst (Up To 40tr vnđ),"Business Analyst, Agile, UX/UI Design, Business Analyst",https://topdev.vn/viec-lam/business-analyst-up-to-40tr-vnd-tap-doan-belief-holdings-2026850
10231,PHP WEB DEVELOPER,"PHP, MySQL, Yii, Laravel",https://topdev.vn/viec-lam/php-web-developer-ceres-solutions-2026852
10232,[All Levels] QA - QC - Tester,"Tester, QA, QC, Manual Test",https://topdev.vn/viec-lam/all-levels-qa-qc-tester-cb-i-digital-2026853
10233,03 Web Developers (Junior/Senior),"JavaScript, MySQL, NodeJS, TypeScript, AWS, Java, Full-Stack",https://topdev.vn/viec-lam/03-web-developers-junior-senior-cong-ty-tnhh-tm-dv-xnk-ecombest-2026851
10234,BA (Business Analyst),"Business Analyst, UX/UI Design",https://topdev.vn/viec-lam/ba-business-analyst-cb-i-digital-2026854
10235,Back-end Developer (NodeJS),"JavaScript, NodeJS, Back-End, TypeScript",https://topdev.vn/viec-lam/back-end-developer-nodejs-cb-i-digital-2026855
10236,Senior UX/UI Designer,"Agile, UX/UI Design, IT Auditor",https://topdev.vn/viec-lam/senior-ux-ui-designer-beincomm-2026857
